"","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ENSG00000116141",8.47084900515665,8.88543059072018,8.19677036607015,8.38209739255816,8.22482634090469,8.17839193609996,8.60308949052698,8.67571389234435
"ENSG00000116147",7.95959105540696,7.99621033084341,8.11432213377571,8.03275507893121,8.05128100193274,8.17011417283772,8.08848095321015,7.99007293999519
"ENSG00000116151",8.67501835980257,8.6334879411394,8.6317020863675,8.45603563687418,8.6336307105745,8.66190995232463,8.61480113344266,8.45444902629636
"ENSG00000116157",8.88405655537825,8.8636778696065,9.29598111029405,9.23620935624515,9.49489231130609,9.35067981587282,9.00779587690629,8.95265686771074
"ENSG00000116161",10.1531450908756,9.95752017195488,10.4041081989931,10.0124149921126,10.2281587332443,9.9985608332431,10.2620085241742,10.0779440024871
"ENSG00000116171",11.8535889336327,11.6333607810131,11.87561849076,11.7737178518589,11.9310966592216,11.5757065798055,11.8095919480727,11.5988274417571
"ENSG00000116183",8.82920055679872,8.89824376751034,8.48539540220949,8.24172183362613,8.13754499830499,8.55427743414952,8.51542933764718,8.40313507658076
"ENSG00000116191",11.4309735783725,11.1898039673979,11.4845111775121,10.92484691061,12.0027055794694,11.4543012223731,11.8020821442306,11.4846792968178
"ENSG00000116194",8.5881786394254,9.68526878610373,8.89831844215642,9.70357438856467,8.44203175575269,8.85063872030341,8.74820935067118,9.90785912199727
"ENSG00000116198",9.68173057812935,10.0347850342595,9.81879608139046,9.77628069328836,9.96749456737137,10.0288957602502,10.0266018172028,10.1408588574388
"ENSG00000116199",10.9159736798087,11.0555907100023,11.1686530860202,11.4973461174063,10.9589767906353,11.0194845461505,10.9647874538381,11.3465703556417
"ENSG00000116205",9.6072276489615,9.66841063552509,9.74459908887903,9.77628069328836,9.60781954508667,9.62453164799816,9.83474868497518,9.93261380280257
"ENSG00000116209",12.0545976505156,12.1958228371953,12.2801418913937,12.4571933216547,12.1474964649866,12.0803459061113,12.183982697147,12.3416809362759
"ENSG00000116212",9.7900623738602,9.9659588780272,9.7658130863169,10.0907848241823,9.86404691085622,9.97291706017214,9.81632232353763,9.94076212634184
"ENSG00000116213",9.46320610201395,9.52697304961954,9.34373827028894,9.38596083930928,9.47595800495284,9.59004720209282,9.15028208415699,9.25333956674945
"ENSG00000116221",10.2916261693297,10.3029786513317,10.3138613233464,10.3051390893916,10.3948703341233,10.3766731446644,10.2540358305412,10.3185623951721
"ENSG00000116237",11.5858435736747,11.5833234351457,11.6467063133539,11.6343958478246,11.4996372956647,11.6618752173217,11.3609295365739,11.3553506176688
"ENSG00000116251",13.2451788410943,13.3124592654344,13.2480509636409,13.099848177109,13.1993456832252,12.9600249758397,12.9566085694414,12.8027886568245
"ENSG00000116254",8.05612428184702,8.10703349809249,8.05063001107333,8.27029800255473,7.94659716800809,8.16165867294071,8.11911567342409,8.03102370275977
"ENSG00000116260",17.8401365447275,17.8367726283867,17.6046630981107,17.5792257876599,17.4461980774641,17.7273197323786,17.6272156157204,17.5230693516048
"ENSG00000116266",10.3419377481696,10.3605841179918,10.1539114501454,10.4639334447098,10.1550453298003,10.2345222254028,10.4636080513613,10.2950946112617
"ENSG00000116273",10.0044726105226,10.1032444623355,9.81011648992536,10.1609005445753,9.8889761908189,9.95006059205418,10.0807613388804,10.0852447150746
"ENSG00000116285",10.2939538872196,11.944246872651,10.5198700074556,12.7588559670735,10.7419610716696,12.5615308767691,10.280431075039,12.7470624452144
"ENSG00000116288",11.4915936547923,11.5989869185226,11.3458112013027,11.3729515319069,11.3735492791258,11.4125670328718,11.3005488947015,11.2792392175037
"ENSG00000116299",8.77938327479959,8.28867695117772,8.33950156539843,8.1784478564655,8.54928814996394,8.23929433590958,8.40703669538014,8.37172869187325
"ENSG00000116329",8.19761809525128,8.20161617095595,8.14738541531677,8.08145314275016,8.19775148155234,8.075061821163,8.20969135884102,8.19006362725573
"ENSG00000116337",10.7557399537787,10.5950801503055,10.5569475428324,10.0969410591634,10.5222104988613,10.4222330912016,10.5542892009542,10.3319662994954
"ENSG00000116350",10.8583963549182,11.0842170975819,10.7549876522732,10.9776922488655,11.0639694947157,10.944537262704,10.8843399604352,10.9313965874226
"ENSG00000116353",9.18946738039785,9.3023587606312,9.19877625657438,9.16409654025843,9.2305192371317,9.29222782723095,9.16320449772001,8.98257464825969
"ENSG00000116396",8.80048078200755,8.76617644499115,8.86864348208651,8.82400078193237,9.01130741208883,9.00195733046134,9.06574877279126,9.17356641480847
"ENSG00000116406",10.9255904907271,11.0310261015009,10.8817596186258,11.3034248227256,10.909895428076,10.959323739305,10.9053034879115,11.348330748203
"ENSG00000116455",9.65738828283439,9.91623929091252,9.59723692572246,9.97478830063072,9.72848682475702,9.97075732908953,9.52069952592194,9.86207742727976
"ENSG00000116459",11.1500331846276,11.1433688033382,11.1567766628452,11.1455919924802,11.1409231623226,11.1891004206092,11.0210948477932,10.9899925488739
"ENSG00000116473",10.4518993647115,10.4666708429608,10.3578093881454,10.5662500133746,10.466272108873,10.4375987929396,10.546776445915,10.4746185225719
"ENSG00000116478",10.7322434220536,10.6540665326778,10.8409891621878,11.0595533109239,10.83255992324,10.8743319157702,10.8647732880547,10.844529953664
"ENSG00000116489",11.7065303480449,11.7103308984194,11.8068611940957,11.7028356633022,11.8037523976775,12.0525655154979,11.6094084733847,11.8524130758606
"ENSG00000116497",9.93786343755335,10.087992067865,9.90387288618529,10.1879508643922,9.97906834353325,9.86968011054661,9.98325193896485,9.86035035104726
"ENSG00000116514",9.0984059880452,9.01027282576409,9.13911188755372,9.01858067052012,9.17234266231601,8.80337245595684,9.03355665506626,9.03285998562093
"ENSG00000116521",9.77637078454129,10.0040937231464,9.79404965154303,9.84754144854866,9.89308487769566,9.85912642237983,9.74574116215688,9.95369477851422
"ENSG00000116525",9.02864326966487,8.97171633739705,9.04841162160558,8.94539791681865,9.08415381220865,9.40800896951554,9.03718393894443,8.97888419667843
"ENSG00000116539",11.4816676102922,11.3066771874953,11.6222896530627,11.1637059705631,11.7950784257807,11.5565210462585,11.6409838912452,11.6323749105992
"ENSG00000116560",11.8809704172324,12.0851869816868,11.6879903909445,11.9074399507889,12.0218464987127,11.9528288830227,11.8284134011494,11.8046524190577
"ENSG00000116574",9.5549412695108,9.76042889934585,9.55526799516041,9.25655177286218,8.43618055063617,8.23213046066014,9.61131341338512,9.62575040732951
"ENSG00000116580",10.4246968493999,10.6398090047555,10.5627556497828,10.3173629265429,10.6077357128024,10.5256375328595,10.5574965050687,10.5386661928049
"ENSG00000116584",11.7665255405351,10.8799558029118,11.7878384123205,10.8617491713111,11.7856511397362,10.8992222576945,11.7335896510542,10.9384641961837
"ENSG00000116586",9.57126814779283,9.55984128669279,9.60238361824699,9.59354211182745,9.67934596264484,9.63018668161816,9.63510419193386,9.54850716677976
"ENSG00000116604",10.9159736798087,11.2138250651322,10.8470794657432,11.0646424095044,10.869759026055,10.9997147590431,10.971950096116,11.2890554227381
"ENSG00000116641",11.6465731140926,11.6743354284738,11.6026099665185,11.6506382266401,11.843662623717,11.9111768742981,11.6068723460879,11.3198996394136
"ENSG00000116649",10.4456695052017,10.8290453733138,10.4216478268732,11.2704221038281,10.3490064288539,10.7784953702935,10.2527024725406,10.9725153093448
"ENSG00000116661",8.24812093188418,8.40443436850721,8.44629660941563,8.44599853346832,8.35446657003595,8.40190163112364,8.445239341278,8.52131875599729
"ENSG00000116663",8.77938327479959,8.87244000478639,8.79179593190286,8.81156125938715,8.70563410902935,8.70725030918231,8.98135730794113,8.90598091600744
"ENSG00000116667",11.2175750474929,12.0991713042243,11.5794366349167,12.2553383528899,10.6093452430884,10.6730316912078,11.3396580716304,12.4402030300057
"ENSG00000116668",8.94305658242075,8.9558632883218,9.22978119040548,9.08681493481712,8.99962232605143,8.8817728932112,9.05156565860765,8.98991463988098
"ENSG00000116670",9.45653669797888,9.65561616558138,9.36689224505922,9.52824530797297,9.40721161891056,9.50871402584375,9.38116904148902,9.46127570650947
"ENSG00000116675",8.00301494852856,8.50125044189186,8.35313772845504,8.81156125938715,8.42431097166163,8.56657920330368,8.14725237040153,8.68600965958495
"ENSG00000116678",9.9752847801628,9.91098617784156,9.91060492771036,10.6202935356986,10.5718450274132,10.6463558780302,10.1122287170388,10.4855018626517
"ENSG00000116679",10.0733698910753,9.7365387998182,10.4398714855155,9.79704835050735,10.4227738925264,10.0934803504712,10.4601746060222,9.89950192064337
"ENSG00000116685",10.6340863679764,10.6285031605661,10.5710108967151,10.7041916706842,10.4716138782919,10.7366453995898,10.6150180040067,10.7881375814785
"ENSG00000116688",11.7022690935046,11.5396120503998,11.7160863059203,11.588753311195,11.7082804247678,11.6418715806638,11.5987263519395,11.4534308820991
"ENSG00000116690",7.86284106300619,8.35399829687711,8.10256475086087,8.25622612392086,8.16880363244397,8.54595777642547,8.18586172674698,8.32986593228279
"ENSG00000116691",9.19228049060553,9.44830458244557,8.9851577336071,9.11013558418376,9.01709944077665,9.10478587122937,8.90164137768528,9.14876514002818
"ENSG00000116698",10.5245382376447,10.2937945887577,10.5000850296203,10.3785528453546,10.604511040443,10.6324919036456,10.4358973511674,10.4559170385532
"ENSG00000116704",9.74853818718442,10.2871963234288,9.70895751200399,10.236789450667,9.70653139579717,10.0391966928696,9.60254747098131,10.4279442694059
"ENSG00000116711",9.00204700113304,8.32698115298695,8.83103450111501,8.37074744442407,8.82281930559026,8.19445526020036,9.48004272608132,8.41823689619361
"ENSG00000116717",10.7910720596535,11.1282689646256,10.7564291725783,11.0676870949563,11.1287550452055,10.6966739427227,10.6800612273359,10.8677853863009
"ENSG00000116729",11.9554682394598,11.5674862649261,12.061199069916,11.6819214278348,12.5264395609157,12.520553935981,12.0395017587703,11.8528250626592
"ENSG00000116731",10.6213152225576,10.7309347143778,10.6306179756697,10.8558699496553,10.4437886977455,10.594830113667,10.5521468600116,10.710150265108
"ENSG00000116741",8.85703668962901,9.1935298816699,9.12366362231461,8.80527609197096,9.25388209890844,9.47073415699031,9.02259652127148,8.73563769530404
"ENSG00000116747",10.1774471308568,10.3630887412501,10.1119206963485,10.2928043644181,10.1651007072512,10.2433608950737,10.3823816564598,10.6265637611824
"ENSG00000116750",9.37819732407615,9.37761962497149,9.45323717365456,9.43185032673782,9.47213495756466,9.55156387632556,9.47516781773188,9.31975445272197
"ENSG00000116752",9.60919493282146,9.51981258221961,9.52281639199174,9.48267731159966,9.64824714088557,9.45291550134089,9.54859657258632,9.42009219669749
"ENSG00000116754",12.1712106959993,12.3727778438343,12.0640735136466,12.259745330356,12.2695467103209,12.1914868995717,12.5131631768561,12.4745407922806
"ENSG00000116761",8.34338345695212,8.65060586432704,8.45202914363404,8.54884608257887,8.38083976008314,8.39666352740647,8.33135806140345,8.56453234411637
"ENSG00000116771",8.00301494852856,8.18943091765745,8.11432213377571,8.19516930455767,8.2334920092716,8.1530137814384,8.1334592087395,8.09796380590952
"ENSG00000116774",12.0279872182621,12.1968496255114,12.0695191476209,12.1954027112857,11.8287838105772,11.9684326717293,11.9937421236795,12.1319317576345
"ENSG00000116783",8.20819566896029,8.09123034234153,8.14738541531677,8.05813433066669,8.00479667520178,8.0400638785969,7.91044810372799,7.86627916885343
"ENSG00000116786",11.9396462980782,12.1695629900458,11.924867133607,11.9819600693705,11.9787207934539,11.960391915114,11.9600259367883,12.2876385008326
"ENSG00000116791",9.84830044780349,9.54351817798048,9.63948497136945,9.6924381872907,9.72693117791436,9.51027078252325,10.0202687818792,9.92934019181394
"ENSG00000116793",9.78494521697595,9.80500197530217,9.59034103440526,10.0124149921126,9.85703605759402,10.1042716882562,10.0139052450587,9.91284780671969
"ENSG00000116809",9.82034301645225,9.77025204882477,9.52646526385279,9.37147111560522,9.57660608816782,9.49461195916127,9.58705541103525,9.61949530537576
"ENSG00000116815",8.58274907532097,8.52838831038295,8.53251635418858,8.65391402827541,8.47605509052305,8.56250181575581,8.64890127009409,8.59962377339433
"ENSG00000116819",8.21851856791838,8.05701570607026,8.10256475086087,8.08145314275016,8.25034262232112,8.16165867294071,8.20969135884102,8.17819703620551
"ENSG00000116830",9.60525722429773,9.21865215452539,9.23447482260048,8.9668657091035,9.64492801682179,9.30527245207142,9.61349520920777,9.24762387283628
"ENSG00000116857",10.6240617990132,10.3159920530207,10.3635635876647,10.0969410591634,10.2099799710585,10.2565115503381,10.2079472582271,10.0602569922468
"ENSG00000116863",9.59336807637117,9.63399570713398,9.47434812564295,9.50892668171135,9.51722677718571,9.63862118804674,9.53006998450936,9.47076195167175
"ENSG00000116871",11.5219326438789,11.7645321587541,11.7692651079811,11.6193430877194,12.1288671503703,12.1204522105036,11.5900200325958,11.6726474971883
"ENSG00000116874",9.40178521086285,9.43809651345012,9.57117528259674,9.61753053273476,9.41527371299507,9.31081748851843,9.78056570406717,9.35417461691446
"ENSG00000116885",8.712813064481,8.70514715185482,8.88524539579954,8.77316272996699,8.80133354838809,8.64376557768978,8.88063158473283,8.68087815027638
"ENSG00000116898",9.97970444758898,10.0925861428164,9.98372472166098,9.89135442396142,10.0669766768558,10.1032942581051,9.91799705458829,9.92605835287483
"ENSG00000116903",9.60328364743219,9.63834997618603,9.50810979947126,9.60858943223944,9.48546253065489,9.71207126131597,9.57586887067749,9.75411342467592
"ENSG00000116906",10.4456695052017,10.51791151904,10.2182651378252,10.5309976483896,10.1728698161181,10.3237427102009,10.0234390924733,10.3087305346838
"ENSG00000116918",10.2598048366494,10.2537148750409,10.2467207073112,10.2182140370787,10.3711749958502,10.3774716458919,10.057820288916,10.2520598327638
"ENSG00000116922",9.30947563968785,9.43038230229449,9.40179153582829,9.37511049752099,9.44306454751865,9.3857603480938,9.44298590898046,9.55071988504242
"ENSG00000116954",10.8521959693994,11.1027390152362,10.6416126388649,11.0400458048392,10.7294744958846,10.5941482040646,10.8115177308035,11.0382451386413
"ENSG00000116957",9.12863715132829,8.99118107594569,9.2826009451495,9.2844240114865,9.12916201985248,9.09360258245092,9.11391899603851,9.04677978055448
"ENSG00000116962",12.3870818376863,14.2373802078473,12.3294379197538,13.8158705983581,12.1872261238434,12.9397648337712,12.5409653380161,14.1158282077393
"ENSG00000116977",10.7014406038173,10.6711850596207,10.7273123189406,10.7185629878546,10.8677552081168,11.0771852818398,10.5713095712923,10.860352364839
"ENSG00000116984",10.9988490874069,10.694999602568,10.9586683457605,10.8487822176675,11.2367407126813,11.4483603521213,11.4095548411375,11.5261695165108
"ENSG00000116985",8.12751638066163,8.12212372235729,8.14738541531677,8.12349029097036,8.02124410825732,8.08586651789586,8.10415171415621,8.26507578240192
"ENSG00000116991",9.46098711382529,8.35399829687711,9.07862589332599,8.24172183362613,8.44203175575269,8.09631242489236,9.52304894720606,8.39543937634083
"ENSG00000117000",10.0856445510066,9.99918182454278,9.78371924388266,9.91976228631504,9.90126347714321,10.1149764369891,9.92995169701952,9.9601135283048
"ENSG00000117009",8.05612428184702,8.09123034234153,8.14738541531677,8.08145314275016,8.10333352499099,8.02734443523796,7.94287918454321,8.03102370275977
"ENSG00000117010",8.49596420795495,8.56722259611539,8.55737859721023,8.53126176226,8.52401736411926,8.55427743414952,8.48126513930524,8.46837437185969
"ENSG00000117016",8.86483721595831,8.79037708960667,8.53251635418858,8.52230184665781,8.28233770721352,8.23929433590958,8.43024013857012,8.60531485881875
"ENSG00000117020",10.2997557936825,10.4122413716145,10.590625030831,10.9537173533322,10.7794770070962,10.7489053383844,10.5030447703762,11.0606897076282
"ENSG00000117036",9.886766658473,9.87360791631382,9.73385759743753,9.91976228631504,9.78771574045061,9.86734227560559,9.78817691562934,9.8961439451072
"ENSG00000117054",9.74325102146645,9.68317388308461,9.68195052117427,9.86475651302016,9.4489357480225,9.62877533983545,9.66682890351308,9.92276824074234
"ENSG00000117069",8.16415181759678,8.17687384537689,8.13669907455413,8.24172183362613,8.10333352499099,7.98474303953067,8.14725237040153,8.03102370275977
"ENSG00000117114",11.5978305032349,11.5754268037156,11.573786287422,11.2130441099869,10.7294744958846,10.6036645613222,11.5472628711438,11.2252822984947
"ENSG00000117115",7.90293564158351,7.94439171574989,8.09037353815228,8.00465891974984,8.03668435493335,8.02734443523796,7.86815633273913,7.86627916885343
"ENSG00000117118",9.99287501996436,10.1406300673545,10.2064979711191,10.2182140370787,10.4014321696722,10.2327475351655,10.0454210299848,10.1875269202888
"ENSG00000117122",10.2038058409907,9.71832082528937,10.2161332741093,9.89374558886145,10.4144623040802,9.67860142401176,10.4241841828092,10.0483333965307
"ENSG00000117133",9.5549412695108,9.52935049550695,9.42581458508554,9.58442463544603,9.58883896541244,9.62736238974143,9.4201835718994,9.45411113873184
"ENSG00000117139",11.307038196195,11.1361984830962,11.1535202853738,11.0097417003487,11.4936338451961,11.3509696545043,11.226259148206,11.2506338044124
"ENSG00000117143",10.6485396713405,11.1814735899083,10.7757456095971,11.2330304884982,10.7412296495563,11.0737985874435,10.6201308341601,11.3412760701363
"ENSG00000117151",9.91179125707692,9.77610977629275,10.0541964517198,10.1744937660834,9.89308487769566,9.91782599606647,10.2606829967063,10.360761607797
"ENSG00000117152",8.72199707702436,8.32698115298695,9.34798275990195,8.80527609197096,8.68926175074808,8.5417612558838,8.96592743459269,8.56453234411637
"ENSG00000117153",10.343059869122,10.3029786513317,10.3158449714888,10.2892594913352,10.2460960754006,10.2022153062658,10.2120777723783,10.2049509976978
"ENSG00000117155",9.79176354966951,9.8144895829421,10.2107888292753,9.85740669863292,9.81850458859111,9.85676941397986,10.537056823358,9.66465082115381
"ENSG00000117174",9.90868938405695,10.0251698295313,10.0274403089016,10.1550324750129,10.2089029656032,10.3533112920823,10.0670442903526,10.0226337744787
"ENSG00000117222",9.88043445051661,9.70602780873068,9.94506204765082,9.69523150022625,9.85703605759402,9.75875951573387,9.78056570406717,9.6905850063595
"ENSG00000117226",9.00541019555581,8.7612544558859,9.21557960711177,8.89527786900532,10.5585598598515,10.3394282262639,10.1871026003284,9.71405781487712
"ENSG00000117228",10.5215868002962,10.8851185459572,10.7807103281259,10.5864067177346,10.2078250991579,10.7143025300083,10.3860151526278,10.2988270863081
"ENSG00000117245",8.30227793038911,8.09123034234153,8.26547130556231,8.35916754713928,8.42431097166163,8.51604225967306,8.19794577614984,8.51492251671562
"ENSG00000117262",9.53839287379995,9.54820427922798,9.42184464208092,9.49258812562651,9.62819813001905,9.41645496144542,9.62001758832606,9.58343845328591
"ENSG00000117266",9.0922542346033,8.78077709687694,8.51197319192255,8.24172183362613,8.6336307105745,8.55840134696168,8.59119312035136,8.39543937634083
"ENSG00000117280",10.3575640743479,10.7928258000713,10.3267036659225,10.7392060110874,10.3958096663956,10.803369452888,10.6454164448255,10.9027656759109
"ENSG00000117281",8.19761809525128,8.22498885615959,8.09037353815228,8.19516930455767,8.34080035600071,8.28659250873504,8.17340907521542,8.19006362725573
"ENSG00000117298",12.8733705373499,13.1348666429233,12.825454057673,12.9412011423807,12.9165862491943,12.913596652108,12.6507792297776,13.1424542892624
"ENSG00000117305",10.0733698910753,9.93532167902009,10.0505795451637,10.0907848241823,10.0609734466911,10.049418117474,10.0516351499364,10.0287257993316
"ENSG00000117308",8.78364345907579,8.75630421996758,8.71957682301519,8.55747798832151,8.5640308647046,8.75665534407334,8.56058877958219,8.52131875599729
"ENSG00000117318",8.53779350929697,8.57971621320919,8.4346732563295,8.33526135861123,8.56887905063062,8.56250181575581,8.39910053081997,8.56453234411637
"ENSG00000117322",7.95959105540696,7.91168385933046,8.10256475086087,8.00465891974984,7.94659716800809,8.0400638785969,8.07199479723663,8.04926678911211
"ENSG00000117335",12.1331717102388,12.1224202401112,12.5344441085885,12.4987778799859,12.6762480845112,12.5512231219377,12.3419485792041,12.5197760718699
"ENSG00000117360",9.86285962608679,9.9541294216793,9.8501292014695,9.9174184934834,10.0019147305919,9.90765806773143,9.81817689377457,9.77460091443453
"ENSG00000117362",11.4631202725259,11.3817916924865,11.1713384472195,11.478492274626,11.068034241313,11.2451319663676,11.3907761937449,11.4181357321201
"ENSG00000117385",11.0313655510107,10.8459272035013,11.0672686026454,10.8200676184303,10.7744850324942,10.5083288406048,10.998685167699,10.7119928658211
"ENSG00000117394",11.2635915602358,11.5336451834192,11.594262973734,11.3737688303513,11.3245625438454,12.4283656674026,11.1645867286808,11.2487480668098
"ENSG00000117395",9.80192336680866,9.88975907675338,9.84590111345909,9.85248349579843,9.91478124097585,10.2256253702185,9.77674301119497,9.92770030365655
"ENSG00000117399",8.46441764416222,8.44343302615297,8.30381999683996,8.19516930455767,8.21598813399953,8.20225895460624,8.34028793488454,8.33849670620887
"ENSG00000117407",7.9336837930709,8.05701570607026,7.89344565695292,7.93484822721565,8.09111470528355,8.02734443523796,8.07199479723663,7.99007293999519
"ENSG00000117408",10.2000717585419,10.4025510172836,10.1061437542911,10.0989868348161,10.1437835502231,10.122708166632,10.0376121767455,10.3595738560762
"ENSG00000117410",10.0044726105226,10.3095009146127,9.74765144176695,10.1152410709481,9.80686257486267,9.98152065429392,9.97998336896335,10.1753305699443
"ENSG00000117411",10.6592819057264,10.4550203989734,10.6594886464275,10.2910330844194,10.6403638252862,10.6131160851464,10.5902107299686,10.3784550817161
"ENSG00000117419",10.082926617329,10.1870098938521,10.0991782462264,10.1860366459288,9.95712038379426,10.1820841122422,10.0454210299848,10.1211601596685
"ENSG00000117425",8.26685117884435,8.26837984736853,8.41682113515139,8.4852450818802,8.54928814996394,8.34726562745007,8.38290232543998,8.29386137152412
"ENSG00000117448",10.4693988751157,10.2564240421923,10.3423452084057,10.2031674045065,10.1012709815758,10.1188478941003,10.2553678766517,10.2129175076127
"ENSG00000117450",12.0327391106982,12.1803322818171,12.3014761103417,12.3141454825121,12.1447719708665,12.0024275334183,11.991803429985,11.9410865365389
"ENSG00000117461",9.2470815813245,8.66181435811158,9.54095192814543,9.03854391698041,9.6809615102936,8.81542342938952,9.23767285226715,8.50846627009315
"ENSG00000117475",9.66680688295662,9.69569116068967,9.87106451647996,9.78410818766073,9.82572760227012,9.99961855836439,9.5508926804332,9.83239819840146
"ENSG00000117477",8.11442999050978,7.99621033084341,7.98661218044304,8.03275507893121,8.09111470528355,8.05221219821402,7.9702026877359,7.99007293999519
"ENSG00000117479",9.00876215956373,9.70602780873068,8.83798847564371,9.37873852367077,8.97883874183693,9.07087063500578,9.16960808714918,9.76532928384786
"ENSG00000117480",8.2759485054516,8.35399829687711,8.12568824108337,8.34734392560875,8.28233770721352,8.21744984029398,8.36624012137965,8.35535985004181
"ENSG00000117481",9.3924071324711,9.3667750327082,9.32227749169597,9.2961614599313,9.38268712417739,9.50403166098087,9.46535795120456,9.33841638235262
"ENSG00000117500",11.2443047701098,11.5199906210031,11.045737712358,11.4282725820807,11.3211713209035,11.522666388753,11.2447082153852,11.6395647836461
"ENSG00000117505",10.6084255303621,10.558662665104,10.496615008581,10.5324845832601,10.4346913221903,10.6377897368084,10.5734224797285,10.5583439560309
"ENSG00000117519",12.0892191042495,12.7421186953893,12.7639535703419,13.0521846487111,12.4904429070471,12.9511717184502,12.9009963799547,12.945818053169
"ENSG00000117523",12.4479980756361,12.1862039203148,12.709273359388,12.4123935246837,12.7452351201599,12.4189456693001,12.7997928898869,12.5321501065621
"ENSG00000117525",9.53212869845311,9.8011871814936,9.51548547192581,9.5535338337706,10.0812747478059,10.3606043709232,9.4479939917161,9.82886116266998
"ENSG00000117528",10.6167254880041,10.4302282412675,10.3217786287537,10.4065224314746,10.5459881057893,10.5462668765362,10.4817764747634,10.4844173903897
"ENSG00000117533",10.8136086027318,10.7565858487893,10.7686224481849,10.7944504957014,10.6269279891487,10.5735333407734,10.7626226544102,10.6887834739394
"ENSG00000117543",9.68912627991996,9.61421002592007,9.57643207542768,9.51216797472366,9.55713276447483,9.28281740287983,9.56910762415699,9.49183477619072
"ENSG00000117569",9.37342193991245,9.26128729954148,9.40582963721147,9.42490589900181,9.52641223572067,9.15475991556564,9.46781798355212,9.10065285204771
"ENSG00000117586",8.39622446692203,8.46571872092733,8.32551542945859,8.39322990616996,8.34080035600071,8.20225895460624,8.38290232543998,8.55851691368755
"ENSG00000117592",11.7730390398956,12.2770261586423,11.7550862034993,12.2268090500948,11.8372566308431,11.9200327606103,11.802524989241,12.2952249674749
"ENSG00000117593",9.40178521086285,9.40429767422106,9.345862469378,9.43875419303644,9.48546253065489,9.41477060976019,9.42273901631783,9.40020306376227
"ENSG00000117594",9.00541019555581,10.7631599853823,9.5781793405785,10.1051053984824,10.6497703503247,10.9666591713155,8.84599951727964,10.0939530520548
"ENSG00000117595",8.29365379220308,8.24719165984873,8.68308102031384,8.84837792763353,8.10333352499099,8.28659250873504,8.70784558255859,8.80503668511273
"ENSG00000117597",9.93177549166096,9.89687335349484,9.86690447994243,10.1511061177636,9.88071959243713,9.98900289166636,10.0670442903526,10.2863454120638
"ENSG00000117600",8.49596420795495,8.07460472773978,8.49079552597036,8.10313936984864,8.68926175074808,8.34726562745007,8.445239341278,7.93963183318528
"ENSG00000117602",9.05775481335198,9.33641762588432,9.51548547192581,9.88895884830386,9.18472071069521,9.54855281365355,9.19172743706114,9.78746897201351
"ENSG00000117614",10.5785057327291,10.6969658958482,10.440776349851,10.6723121231274,10.6660802243399,10.4988618499935,10.6474195592435,10.6746700033694
"ENSG00000117616",10.8286973630872,11.1268224501959,10.7657629940716,11.1252979953726,10.93241754009,10.7372609590198,10.6573920805254,10.9793800590677
"ENSG00000117620",9.63641334864157,9.76436726165418,9.68835754610229,9.97478830063072,9.6146497838271,9.78022375442319,9.6584476306171,10.0256832956872
"ENSG00000117625",10.168544837543,10.0490781521233,10.2320407894664,10.2256748887909,10.2575771091458,10.1284777550513,10.3603755477023,10.0910565941914
"ENSG00000117632",10.4550037381119,10.5791314999133,10.6447380628274,10.7198621597133,11.1035350906505,10.6371286111163,10.5500011960461,10.6285203135631
"ENSG00000117640",10.7473936282507,10.749034490664,10.7441285897495,10.641060289441,10.7514348743958,10.6331552384256,10.6965826615044,10.6460064067858
"ENSG00000117643",10.6075002413452,10.2937945887577,10.8764796464544,10.5100106890095,10.1198209620923,9.89741009223068,10.6026698181929,10.3050251897725
"ENSG00000117650",8.21851856791838,8.20161617095595,8.07769758564801,8.10313936984864,8.15866726760196,8.0400638785969,8.08848095321015,8.04926678911211
"ENSG00000117682",9.95296045693903,10.0849205234858,10.0980137830479,10.1432187331911,9.97265106295114,10.1737610067389,10.0516351499364,10.1140539834248
"ENSG00000117691",10.2704951233863,10.1712468672746,10.104985359097,10.2459822782564,10.0621762656458,10.0309623715539,10.2325427897306,10.1630225228584
"ENSG00000117697",9.65549600210884,9.42001768904789,9.54095192814543,9.44219108711368,9.63826307836354,9.49933102709637,9.57136552336929,9.4848516002042
"ENSG00000117707",8.22860385373606,7.94439171574989,8.02066127922069,8.28397275181922,8.07841002029755,8.08586651789586,8.25376803129285,7.90779502427633
"ENSG00000117713",11.0361449681507,10.9365574687654,10.9778718478267,11.0160651216457,11.0563895192727,10.9370853837819,10.8115177308035,10.9298211760737
"ENSG00000117724",8.92500700265429,8.81856758458063,8.78078650748731,8.83627104679016,9.0705396328864,8.70725030918231,8.96980758740607,8.759394025563
"ENSG00000117748",9.61312012338606,9.46846137838998,10.1650379526221,10.1706240066966,10.0989339977878,9.93903479706339,9.75939755335208,9.4848516002042
"ENSG00000117751",10.1125232769263,10.1272913705119,10.114224491965,10.1392575598992,10.1761857294497,10.2202589879826,10.091333234081,10.1929122287994
"ENSG00000117758",10.58228121363,11.0834711513106,10.7771658993086,11.5517362942209,10.6783797550568,11.2416940712071,10.7543047049358,11.5037360057892
"ENSG00000117791",9.17814172873326,9.25228764343747,9.4551718836307,9.48599002247489,9.32118883103725,9.47874642834138,9.31027375126572,9.70628208402831
